FeatureID	Taxon	Confidence
d781b344636727c5bbd7d89192c91b74	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9377897172623375
c5ef0025ff1762320e73315f03fb9389	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9371038023274627
9bf9fb5dd44feae879e1f1e1382d4493	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0.979426569020728
4fdb31a40b73645159004593858c0765	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9308075869136267
79b81a0f6e5286daa3eb174ec3994919	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__	0.9981890962831359
caa9c099f73d2e83c9dc8e5f04a56970	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__	0.9218497733076741
89aae754750ede5a918c10b074d3f79c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9997944966279021
5fac05806e7edfa3fa411d9e52e9902c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9897326428310413
d7f9f6ad164b9aaa7a74f326977db8d5	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.999980557724214
bef7ecd0d631ea4a3174a489cf816a44	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999988368842
8e9115dc1391cec3f0e608e21d401cb0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Alkaliphilus; s__	0.9999412252319394
f94b4d38e98abf3f0f5b9eb416e8799d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999999883463
512d99ed2506e06468f863c214292e6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9769012827503486
15393852d70f32e6caff0422b847015e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9997870673503676
a864316db39113224fb2597a6ba725ce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8505855405541223
a1bdc57a390712d1f394cc8dd22e6b7f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999975959986294
cb15d6245bb28cfd6dcd5a6022b614f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9991520362534957
277caf644805ad5ca564c0b71da8a3fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8697644884419563
ebda02130c2a5018ce2bcddb230af72a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999611983002055
9f5e924fe1a75151f8f6d2ebe386976e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9187516195669426
b3e2e5dceec91083028976dbc9c9f200	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9991917696009435
131a660029ec683ece63172ea8689508	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Caldicellulosiruptoraceae; g__Caldicellulosiruptor; s__saccharolyticus	0.9999999994022062
6fbf3553badc66178142ba0e9c8bc523	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9637804767205106
70e70b47ca33ea87065defd449a0d2c4	k__Bacteria	0.999999996939124
c0a5da1980c041a59dff4396e4e94684	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9999981278191302
c26b104fd9eb0a95d2ed6d8729cca27b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__luteciae	0.9509982738265957
4299cc7cbd1675ffdb30cdc288e4dc8e	k__Bacteria; p__Firmicutes; c__Bacilli	0.9970769192759106
27560a10cc0260ef91b77ee6b62c28fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9994154332159341
e30361fca5164c03e6950d5cad088777	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium	0.996348649342119
a09fa85a69452aa42862bce779942ea0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	0.9999999969928837
ce787a82693e19aaf5a6f21f737370b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9367024360055861
05ca59454cce734321dd3e5ea4542def	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9996713184770856
b792f7dfa4c3ce4568c9c06d9b3f4d5d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9248619542206005
012248db6a4a17fc67fb93ccf764a06b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9859461365830238
ef8ad3f4236944a32cd2392446d857c6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis	0.9977628191429331
9024b5d3b8ca4460a2f6e824497d73e8	k__Bacteria; p__Firmicutes	0.9974240287141575
1646a1aaebb811041d951cf49c3e90a0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999453645804
72ea2374d60ad778a061def9d25ca2c9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.999999929987925
be1e75c57c0e25e950056eb6c898c8ba	k__Bacteria	0.9999999999807837
becb6249efb6706b4806aa4285fd7236	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999247692136141
8ce96a163b46076ceb424737d0e22cb8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__gordonii	0.9448176327368805
dfc741757cd2e6ea01159e6bb4de21e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9212559981163833
2bf712e001b9301d4a788bd30c1684c3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8970033105900986
51e9963a9481113397ab144a1198c9e6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999702987552865
6a4a84031889ef73730541604df69ee7	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9989854109262969
f59b84d5b7290a5419b5747c6e177e72	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.872016310294528
ed3894acc2c485f638cd083d636f126c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9836004835907346
53a69dbe61d1583686ffa3d2330299f5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9999997749514162
b51bc7a246f670872828dc716fdb4514	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999999999982
4d1d7770439f0941971e8370bad41e88	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__	0.9999999999958362
8ed7f5c8aaf50f51557effb188ca52c3	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__CAB-I; f__; g__; s__	1.0
81cc27010ac2fc476703d279de056963	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.9158468357182078
adc8b7489619446d4ce23ea90a0b7abb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9999999974009626
81bde7136b4da36cc15183b7a1739f49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9095633249577656
35c23f0d7bb216f5e45aab5696e945bc	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9999880965117629
0d72ff819dc3660dc6f3ac95c43c9ec1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae	0.7969561603112832
f6800989acc123efb70d44bfcfb1ca8f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8065315446183712
d79b7a84ecf8fafa33457edc14616055	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__delbrueckii	0.9999350160762771
2ad0d35435a94f16269272a0410c0da4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__alaskensis	0.9929155163032642
39a52458a0c3c2f38b23c3551b1af265	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8000611704307615
99964c1d2b4b735c2d56ee2890aa3738	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.9945533660399172
02a279a1992a7f6009f832be4aeec657	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	0.9990592519281594
92f46025bd3d5d84d06a297aef5209a4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999829306595205
c662f76f508498133634d22f217ff5d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9986505557957194
9c76647a6be44856a0fdda8d6b18881c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8236020517028034
bd07fa659f306e001b102c4b74f7de4f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8574659024791637
d250f26a26801c22d1a6c21673360081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8043238237138473
